scenario,site,window,layer,threshold,feasible,area_fraction,selected_patches,obj_value
pure_reference,DBO1,1993_1997,pure,0.05,True,0.03256621797655232,75.0,75.0
pure_reference,DBO1,1993_1997,pure,0.1,True,0.06990881458966565,161.0,161.0
pure_reference,DBO1,1993_1997,pure,0.15,True,0.10985670864090318,253.0,253.0
pure_reference,DBO1,1993_1997,pure,0.2,True,0.15240990013026487,351.0,351.0
pure_reference,DBO1,1993_1997,pure,0.25,True,0.19756838905775076,455.0,455.0
pure_reference,DBO1,1993_1997,pure,0.3,True,0.24402952670429873,562.0,562.0
pure_reference,DBO1,1993_1997,pure,0.35,True,0.29222752930959617,673.0,673.0
pure_reference,DBO1,1993_1997,pure,0.4,True,0.34129396439426835,786.0,786.0
pure_reference,DBO1,1993_1997,pure,0.45,True,0.39122883195831526,901.0,901.0
pure_reference,DBO1,1993_1997,pure,0.5,True,0.4411636995223621,1016.0,1016.0
pure_reference,DBO1,1993_1997,pure,0.55,True,0.49109856708640903,1131.0,1131.0
pure_reference,DBO1,1993_1997,pure,0.6,True,0.5414676508901433,1247.0,1247.0
pure_reference,DBO1,1993_1997,pure,0.65,True,0.5914025184541902,1362.0,1362.0
pure_reference,DBO1,1993_1997,pure,0.7,True,0.6417716022579244,1478.0,1478.0
pure_reference,DBO1,1993_1997,pure,0.75,True,0.6934433347807208,1597.0,1597.0
pure_reference,DBO1,1993_1997,pure,0.8,True,0.7468519322622666,1720.0,1720.0
pure_reference,DBO1,1993_1997,pure,0.85,True,0.8019973947025619,1847.0,1847.0
pure_reference,DBO1,1993_1997,pure,0.9,True,0.860616587060356,1982.0,1982.0
pure_reference,DBO1,1993_1997,pure,0.95,True,0.9231437255753365,2126.0,2126.0
pure_reference,DBO1,2009_2013,pure,0.05,True,0.028658271819366043,66.0,66.0
pure_reference,DBO1,2009_2013,pure,0.1,True,0.060790273556231005,140.0,140.0
pure_reference,DBO1,2009_2013,pure,0.15,True,0.09683022145028224,223.0,223.0
pure_reference,DBO1,2009_2013,pure,0.2,True,0.13547546678245767,312.0,312.0
pure_reference,DBO1,2009_2013,pure,0.25,True,0.17672600955275727,407.0,407.0
pure_reference,DBO1,2009_2013,pure,0.3,True,0.22058184976118106,508.0,508.0
pure_reference,DBO1,2009_2013,pure,0.35,True,0.26660877116804166,614.0,614.0
pure_reference,DBO1,2009_2013,pure,0.4,True,0.31350412505427705,722.0,722.0
pure_reference,DBO1,2009_2013,pure,0.45,True,0.36083369518019975,831.0,831.0
pure_reference,DBO1,2009_2013,pure,0.5,True,0.4085974815458098,941.0,941.0
pure_reference,DBO1,2009_2013,pure,0.55,True,0.45679548415110727,1052.0,1052.0
pure_reference,DBO1,2009_2013,pure,0.6,True,0.5058619192357794,1165.0,1165.0
pure_reference,DBO1,2009_2013,pure,0.65,True,0.5557967867998264,1280.0,1280.0
pure_reference,DBO1,2009_2013,pure,0.7,True,0.6074685193226227,1399.0,1399.0
pure_reference,DBO1,2009_2013,pure,0.75,True,0.6600086843247938,1520.0,1520.0
pure_reference,DBO1,2009_2013,pure,0.8,True,0.7147199305254016,1646.0,1646.0
pure_reference,DBO1,2009_2013,pure,0.85,True,0.7729049066435084,1780.0,1780.0
pure_reference,DBO1,2009_2013,pure,0.9,True,0.8358662613981763,1925.0,1925.0
pure_reference,DBO1,2009_2013,pure,0.95,True,0.9066435084672166,2088.0,2088.0
pure_reference,DBO1,2012_2016,pure,0.05,True,0.04125054277029961,95.0,95.0
pure_reference,DBO1,2012_2016,pure,0.1,True,0.08293530178028659,191.0,191.0
pure_reference,DBO1,2012_2016,pure,0.15,True,0.12592270950933565,290.0,290.0
pure_reference,DBO1,2012_2016,pure,0.2,True,0.16977854971775944,391.0,391.0
pure_reference,DBO1,2012_2016,pure,0.25,True,0.21493703864524533,495.0,495.0
pure_reference,DBO1,2012_2016,pure,0.3,True,0.26052974381241856,600.0,600.0
pure_reference,DBO1,2012_2016,pure,0.35,True,0.30742509769865395,708.0,708.0
pure_reference,DBO1,2012_2016,pure,0.4,True,0.35475466782457665,817.0,817.0
pure_reference,DBO1,2012_2016,pure,0.45,True,0.4029526704298741,928.0,928.0
pure_reference,DBO1,2012_2016,pure,0.5,True,0.4515848892748589,1040.0,1040.0
pure_reference,DBO1,2012_2016,pure,0.55,True,0.5010855405992184,1154.0,1154.0
pure_reference,DBO1,2012_2016,pure,0.6,True,0.5505861919235779,1268.0,1268.0
pure_reference,DBO1,2012_2016,pure,0.65,True,0.6005210594876248,1383.0,1383.0
pure_reference,DBO1,2012_2016,pure,0.7,True,0.6508901432913591,1499.0,1499.0
pure_reference,DBO1,2012_2016,pure,0.75,True,0.7021276595744681,1617.0,1617.0
pure_reference,DBO1,2012_2016,pure,0.8,True,0.7551020408163265,1739.0,1739.0
pure_reference,DBO1,2012_2016,pure,0.85,True,0.8098132870169344,1865.0,1865.0
pure_reference,DBO1,2012_2016,pure,0.9,True,0.8679982631350412,1999.0,1999.0
pure_reference,DBO1,2012_2016,pure,0.95,True,0.9305254016500217,2143.0,2143.0
pure_reference,DBO1,2017_2020,pure,0.05,True,0.03864524533217542,89.0,89.0
pure_reference,DBO1,2017_2020,pure,0.1,True,0.08076422058184976,186.0,186.0
pure_reference,DBO1,2017_2020,pure,0.15,True,0.12462006079027356,287.0,287.0
pure_reference,DBO1,2017_2020,pure,0.2,True,0.16977854971775944,391.0,391.0
pure_reference,DBO1,2017_2020,pure,0.25,True,0.2153712548849327,496.0,496.0
pure_reference,DBO1,2017_2020,pure,0.3,True,0.26226660877116803,604.0,604.0
pure_reference,DBO1,2017_2020,pure,0.35,True,0.30959617889709073,713.0,713.0
pure_reference,DBO1,2017_2020,pure,0.4,True,0.3577941815023882,824.0,824.0
pure_reference,DBO1,2017_2020,pure,0.45,True,0.40686061658706035,937.0,937.0
pure_reference,DBO1,2017_2020,pure,0.5,True,0.4563612679114199,1051.0,1051.0
pure_reference,DBO1,2017_2020,pure,0.55,True,0.5062961354754668,1166.0,1166.0
pure_reference,DBO1,2017_2020,pure,0.6,True,0.5562310030395137,1281.0,1281.0
pure_reference,DBO1,2017_2020,pure,0.65,True,0.606600086843248,1397.0,1397.0
pure_reference,DBO1,2017_2020,pure,0.7,True,0.6574033868866695,1514.0,1514.0
pure_reference,DBO1,2017_2020,pure,0.75,True,0.7090751194094659,1633.0,1633.0
pure_reference,DBO1,2017_2020,pure,0.8,True,0.761615284411637,1754.0,1754.0
pure_reference,DBO1,2017_2020,pure,0.85,True,0.8158923143725575,1879.0,1879.0
pure_reference,DBO1,2017_2020,pure,0.9,True,0.8714719930525402,2007.0,2007.0
pure_reference,DBO1,2017_2020,pure,0.95,True,0.9305254016500217,2143.0,2143.0
pure_reference,DBO4,2007_2011,pure,0.05,True,0.023923444976076555,30.0,30.0
pure_reference,DBO4,2007_2011,pure,0.1,True,0.051036682615629984,64.0,64.0
pure_reference,DBO4,2007_2011,pure,0.15,True,0.07974481658692185,100.0,100.0
pure_reference,DBO4,2007_2011,pure,0.2,True,0.11164274322169059,140.0,140.0
pure_reference,DBO4,2007_2011,pure,0.25,True,0.145933014354067,183.0,183.0
pure_reference,DBO4,2007_2011,pure,0.3,True,0.18181818181818182,228.0,228.0
pure_reference,DBO4,2007_2011,pure,0.35,True,0.22169059011164274,278.0,278.0
pure_reference,DBO4,2007_2011,pure,0.4,True,0.26395534290271133,331.0,331.0
pure_reference,DBO4,2007_2011,pure,0.45,True,0.30861244019138756,387.0,387.0
pure_reference,DBO4,2007_2011,pure,0.5,True,0.35645933014354064,447.0,447.0
pure_reference,DBO4,2007_2011,pure,0.55,True,0.4059011164274322,509.0,509.0
pure_reference,DBO4,2007_2011,pure,0.6,True,0.45773524720893144,574.0,574.0
pure_reference,DBO4,2007_2011,pure,0.65,True,0.511164274322169,641.0,641.0
pure_reference,DBO4,2007_2011,pure,0.7,True,0.5669856459330144,711.0,711.0
pure_reference,DBO4,2007_2011,pure,0.75,True,0.6236044657097288,782.0,782.0
pure_reference,DBO4,2007_2011,pure,0.8,True,0.682615629984051,856.0,856.0
pure_reference,DBO4,2007_2011,pure,0.85,True,0.7456140350877193,935.0,935.0
pure_reference,DBO4,2007_2011,pure,0.9,True,0.8125996810207337,1019.0,1019.0
pure_reference,DBO4,2007_2011,pure,0.95,True,0.8883572567783095,1114.0,1114.0
pure_reference,DBO4,2009_2013,pure,0.05,True,0.025518341307814992,32.0,32.0
pure_reference,DBO4,2009_2013,pure,0.1,True,0.05263157894736842,66.0,66.0
pure_reference,DBO4,2009_2013,pure,0.15,True,0.08213716108452951,103.0,103.0
pure_reference,DBO4,2009_2013,pure,0.2,True,0.11323763955342903,142.0,142.0
pure_reference,DBO4,2009_2013,pure,0.25,True,0.14752791068580542,185.0,185.0
pure_reference,DBO4,2009_2013,pure,0.3,True,0.18341307814992025,230.0,230.0
pure_reference,DBO4,2009_2013,pure,0.35,True,0.22248803827751196,279.0,279.0
pure_reference,DBO4,2009_2013,pure,0.4,True,0.2623604465709729,329.0,329.0
pure_reference,DBO4,2009_2013,pure,0.45,True,0.30462519936204147,382.0,382.0
pure_reference,DBO4,2009_2013,pure,0.5,True,0.3492822966507177,438.0,438.0
pure_reference,DBO4,2009_2013,pure,0.55,True,0.3963317384370016,497.0,497.0
pure_reference,DBO4,2009_2013,pure,0.6,True,0.44657097288676234,560.0,560.0
pure_reference,DBO4,2009_2013,pure,0.65,True,0.5,627.0,627.0
pure_reference,DBO4,2009_2013,pure,0.7,True,0.5550239234449761,696.0,696.0
pure_reference,DBO4,2009_2013,pure,0.75,True,0.6116427432216905,767.0,767.0
pure_reference,DBO4,2009_2013,pure,0.8,True,0.671451355661882,842.0,842.0
pure_reference,DBO4,2009_2013,pure,0.85,True,0.7344497607655502,921.0,921.0
pure_reference,DBO4,2009_2013,pure,0.9,True,0.8022328548644339,1006.0,1006.0
pure_reference,DBO4,2009_2013,pure,0.95,True,0.8779904306220095,1101.0,1101.0
pure_reference,DBO4,2012_2016,pure,0.05,True,0.027910685805422646,35.0,35.0
pure_reference,DBO4,2012_2016,pure,0.1,True,0.05741626794258373,72.0,72.0
pure_reference,DBO4,2012_2016,pure,0.15,True,0.08931419457735247,112.0,112.0
pure_reference,DBO4,2012_2016,pure,0.2,True,0.1251993620414673,157.0,157.0
pure_reference,DBO4,2012_2016,pure,0.25,True,0.1634768740031898,205.0,205.0
pure_reference,DBO4,2012_2016,pure,0.3,True,0.20334928229665072,255.0,255.0
pure_reference,DBO4,2012_2016,pure,0.35,True,0.24481658692185007,307.0,307.0
pure_reference,DBO4,2012_2016,pure,0.4,True,0.28708133971291866,360.0,360.0
pure_reference,DBO4,2012_2016,pure,0.45,True,0.3309409888357257,415.0,415.0
pure_reference,DBO4,2012_2016,pure,0.5,True,0.3763955342902711,472.0,472.0
pure_reference,DBO4,2012_2016,pure,0.55,True,0.42424242424242425,532.0,532.0
pure_reference,DBO4,2012_2016,pure,0.6,True,0.474481658692185,595.0,595.0
pure_reference,DBO4,2012_2016,pure,0.65,True,0.529505582137161,664.0,664.0
pure_reference,DBO4,2012_2016,pure,0.7,True,0.5869218500797448,736.0,736.0
pure_reference,DBO4,2012_2016,pure,0.75,True,0.6475279106858054,812.0,812.0
pure_reference,DBO4,2012_2016,pure,0.8,True,0.7105263157894737,891.0,891.0
pure_reference,DBO4,2012_2016,pure,0.85,True,0.7743221690590112,971.0,971.0
pure_reference,DBO4,2012_2016,pure,0.9,True,0.8413078149920256,1055.0,1055.0
pure_reference,DBO4,2012_2016,pure,0.95,True,0.9114832535885168,1143.0,1143.0
pure_reference,DBO4,2016_2020,pure,0.05,True,0.030303030303030304,38.0,38.0
pure_reference,DBO4,2016_2020,pure,0.1,True,0.06379585326953748,80.0,80.0
pure_reference,DBO4,2016_2020,pure,0.15,True,0.09808612440191387,123.0,123.0
pure_reference,DBO4,2016_2020,pure,0.2,True,0.1339712918660287,168.0,168.0
pure_reference,DBO4,2016_2020,pure,0.25,True,0.17065390749601275,214.0,214.0
pure_reference,DBO4,2016_2020,pure,0.3,True,0.20893141945773525,262.0,262.0
pure_reference,DBO4,2016_2020,pure,0.35,True,0.24800637958532695,311.0,311.0
pure_reference,DBO4,2016_2020,pure,0.4,True,0.2886762360446571,362.0,362.0
pure_reference,DBO4,2016_2020,pure,0.45,True,0.3317384370015949,416.0,416.0
pure_reference,DBO4,2016_2020,pure,0.5,True,0.37559808612440193,471.0,471.0
pure_reference,DBO4,2016_2020,pure,0.55,True,0.4218500797448166,529.0,529.0
pure_reference,DBO4,2016_2020,pure,0.6,True,0.4696969696969697,589.0,589.0
pure_reference,DBO4,2016_2020,pure,0.65,True,0.5199362041467305,652.0,652.0
pure_reference,DBO4,2016_2020,pure,0.7,True,0.5717703349282297,717.0,717.0
pure_reference,DBO4,2016_2020,pure,0.75,True,0.6251993620414673,784.0,784.0
pure_reference,DBO4,2016_2020,pure,0.8,True,0.682615629984051,856.0,856.0
pure_reference,DBO4,2016_2020,pure,0.85,True,0.74481658692185,934.0,934.0
pure_reference,DBO4,2016_2020,pure,0.9,True,0.8141945773524721,1021.0,1021.0
pure_reference,DBO4,2016_2020,pure,0.95,True,0.8939393939393939,1121.0,1121.0
baseline,DBO1,1993_1997,ice,0.05,True,0.03821102909248806,88.0,88.0
baseline,DBO1,1993_1997,ice,0.1,True,0.08336951801997394,192.0,192.0
baseline,DBO1,1993_1997,ice,0.15,True,0.1328701693443335,306.0,306.0
baseline,DBO1,1993_1997,ice,0.2,True,0.1862787668258793,429.0,429.0
baseline,DBO1,1993_1997,ice,0.25,True,0.2409900130264872,555.0,555.0
baseline,DBO1,1993_1997,ice,0.3,True,0.2965696917064698,683.0,683.0
baseline,DBO1,1993_1997,ice,0.35,True,0.3530178028658272,813.0,813.0
baseline,DBO1,1993_1997,ice,0.4,True,0.411202778983934,947.0,947.0
baseline,DBO1,1993_1997,ice,0.45,True,0.4715588363004776,1086.0,1086.0
baseline,DBO1,1993_1997,ice,0.5,True,0.534085974815458,1230.0,1230.0
baseline,DBO1,1993_1997,ice,0.55,True,0.6000868432479375,1382.0,1382.0
baseline,DBO1,1993_1997,ice,0.6,True,0.667390360399479,1537.0,1537.0
baseline,DBO1,1993_1997,ice,0.65,True,0.7359965262700825,1695.0,1695.0
baseline,DBO1,1993_1997,ice,0.7,True,0.8063395570994355,1857.0,1857.0
baseline,DBO1,1993_1997,ice,0.75,True,0.8810247503256622,2029.0,2029.0
baseline,DBO1,1993_1997,ice,0.8,True,0.9635258358662614,2219.0,2219.0
baseline,DBO1,1993_1997,ice,0.85,False,,,
baseline,DBO1,1993_1997,ice,0.9,False,,,
baseline,DBO1,1993_1997,ice,0.95,False,,,
baseline,DBO1,2009_2013,ice,0.05,True,0.03300043421623969,76.0,76.0
baseline,DBO1,2009_2013,ice,0.1,True,0.07207989578810248,166.0,166.0
baseline,DBO1,2009_2013,ice,0.15,True,0.11550151975683891,266.0,266.0
baseline,DBO1,2009_2013,ice,0.2,True,0.16283108988276163,375.0,375.0
baseline,DBO1,2009_2013,ice,0.25,True,0.21406860616587062,493.0,493.0
baseline,DBO1,2009_2013,ice,0.3,True,0.26660877116804166,614.0,614.0
baseline,DBO1,2009_2013,ice,0.35,True,0.3200173686495875,737.0,737.0
baseline,DBO1,2009_2013,ice,0.4,True,0.3755970473295701,865.0,865.0
baseline,DBO1,2009_2013,ice,0.45,True,0.43378202344767697,999.0,999.0
baseline,DBO1,2009_2013,ice,0.5,True,0.49544072948328266,1141.0,1141.0
baseline,DBO1,2009_2013,ice,0.55,True,0.5592705167173252,1288.0,1288.0
baseline,DBO1,2009_2013,ice,0.6,True,0.6252713851498046,1440.0,1440.0
baseline,DBO1,2009_2013,ice,0.65,True,0.6930091185410334,1596.0,1596.0
baseline,DBO1,2009_2013,ice,0.7,True,0.7650890143291359,1762.0,1762.0
baseline,DBO1,2009_2013,ice,0.75,True,0.8441163699522363,1944.0,1944.0
baseline,DBO1,2009_2013,ice,0.8,True,0.93573599652627,2155.0,2155.0
baseline,DBO1,2009_2013,ice,0.85,False,,,
baseline,DBO1,2009_2013,ice,0.9,False,,,
baseline,DBO1,2009_2013,ice,0.95,False,,,
baseline,DBO1,2012_2016,ice,0.05,True,0.04819800260529744,111.0,111.0
baseline,DBO1,2012_2016,ice,0.1,True,0.09900130264871906,228.0,228.0
baseline,DBO1,2012_2016,ice,0.15,True,0.15240990013026487,351.0,351.0
baseline,DBO1,2012_2016,ice,0.2,True,0.20798957881024752,479.0,479.0
baseline,DBO1,2012_2016,ice,0.25,True,0.2653061224489796,611.0,611.0
baseline,DBO1,2012_2016,ice,0.3,True,0.3239253148067738,746.0,746.0
baseline,DBO1,2012_2016,ice,0.35,True,0.38384715588363005,884.0,884.0
baseline,DBO1,2012_2016,ice,0.4,True,0.4455058619192358,1026.0,1026.0
baseline,DBO1,2012_2016,ice,0.45,True,0.508901432913591,1172.0,1172.0
baseline,DBO1,2012_2016,ice,0.5,True,0.5735996526270083,1321.0,1321.0
baseline,DBO1,2012_2016,ice,0.55,True,0.6409031697785497,1476.0,1476.0
baseline,DBO1,2012_2016,ice,0.6,True,0.7099435518888406,1635.0,1635.0
baseline,DBO1,2012_2016,ice,0.65,True,0.780720798957881,1798.0,1798.0
baseline,DBO1,2012_2016,ice,0.7,True,0.854537559704733,1968.0,1968.0
baseline,DBO1,2012_2016,ice,0.75,True,0.9348675640468953,2153.0,2153.0
baseline,DBO1,2012_2016,ice,0.8,False,,,
baseline,DBO1,2012_2016,ice,0.85,False,,,
baseline,DBO1,2012_2016,ice,0.9,False,,,
baseline,DBO1,2012_2016,ice,0.95,False,,,
baseline,DBO1,2017_2020,ice,0.05,True,0.06382978723404255,147.0,147.0
baseline,DBO1,2017_2020,ice,0.1,True,0.13243595310464612,305.0,305.0
baseline,DBO1,2017_2020,ice,0.15,True,0.2032132001736865,468.0,468.0
baseline,DBO1,2017_2020,ice,0.2,True,0.2761615284411637,636.0,636.0
baseline,DBO1,2017_2020,ice,0.25,True,0.35084672166739034,808.0,808.0
baseline,DBO1,2017_2020,ice,0.3,True,0.4272687798523665,984.0,984.0
baseline,DBO1,2017_2020,ice,0.35,True,0.5045592705167173,1162.0,1162.0
baseline,DBO1,2017_2020,ice,0.4,True,0.5844550586191923,1346.0,1346.0
baseline,DBO1,2017_2020,ice,0.45,True,0.6669561441597915,1536.0,1536.0
baseline,DBO1,2017_2020,ice,0.5,True,0.752062527138515,1732.0,1732.0
baseline,DBO1,2017_2020,ice,0.55,True,0.8397742075553626,1934.0,1934.0
baseline,DBO1,2017_2020,ice,0.6,True,0.930959617889709,2144.0,2144.0
baseline,DBO1,2017_2020,ice,0.65,False,,,
baseline,DBO1,2017_2020,ice,0.7,False,,,
baseline,DBO1,2017_2020,ice,0.75,False,,,
baseline,DBO1,2017_2020,ice,0.8,False,,,
baseline,DBO1,2017_2020,ice,0.85,False,,,
baseline,DBO1,2017_2020,ice,0.9,False,,,
baseline,DBO1,2017_2020,ice,0.95,False,,,
baseline,DBO4,2007_2011,ice,0.05,True,0.03987240829346093,50.0,50.0
baseline,DBO4,2007_2011,ice,0.1,True,0.0861244019138756,108.0,108.0
baseline,DBO4,2007_2011,ice,0.15,True,0.13955342902711323,175.0,175.0
baseline,DBO4,2007_2011,ice,0.2,True,0.20175438596491227,253.0,253.0
baseline,DBO4,2007_2011,ice,0.25,True,0.27352472089314195,343.0,343.0
baseline,DBO4,2007_2011,ice,0.3,True,0.3548644338118022,445.0,445.0
baseline,DBO4,2007_2011,ice,0.35,True,0.44417862838915473,557.0,557.0
baseline,DBO4,2007_2011,ice,0.4,True,0.5390749601275917,676.0,676.0
baseline,DBO4,2007_2011,ice,0.45,True,0.6411483253588517,804.0,804.0
baseline,DBO4,2007_2011,ice,0.5,True,0.7503987240829346,941.0,941.0
baseline,DBO4,2007_2011,ice,0.55,True,0.8692185007974481,1090.0,1090.0
baseline,DBO4,2007_2011,ice,0.6,False,,,
baseline,DBO4,2007_2011,ice,0.65,False,,,
baseline,DBO4,2007_2011,ice,0.7,False,,,
baseline,DBO4,2007_2011,ice,0.75,False,,,
baseline,DBO4,2007_2011,ice,0.8,False,,,
baseline,DBO4,2007_2011,ice,0.85,False,,,
baseline,DBO4,2007_2011,ice,0.9,False,,,
baseline,DBO4,2007_2011,ice,0.95,False,,,
baseline,DBO4,2009_2013,ice,0.05,True,0.03987240829346093,50.0,50.0
baseline,DBO4,2009_2013,ice,0.1,True,0.08373205741626795,105.0,105.0
baseline,DBO4,2009_2013,ice,0.15,True,0.13476874003189793,169.0,169.0
baseline,DBO4,2009_2013,ice,0.2,True,0.19298245614035087,242.0,242.0
baseline,DBO4,2009_2013,ice,0.25,True,0.259170653907496,325.0,325.0
baseline,DBO4,2009_2013,ice,0.3,True,0.3309409888357257,415.0,415.0
baseline,DBO4,2009_2013,ice,0.35,True,0.41228070175438597,517.0,517.0
baseline,DBO4,2009_2013,ice,0.4,True,0.5015948963317385,629.0,629.0
baseline,DBO4,2009_2013,ice,0.45,True,0.5988835725677831,751.0,751.0
baseline,DBO4,2009_2013,ice,0.5,True,0.70414673046252,883.0,883.0
baseline,DBO4,2009_2013,ice,0.55,True,0.817384370015949,1025.0,1025.0
baseline,DBO4,2009_2013,ice,0.6,True,0.9585326953748007,1202.0,1202.0
baseline,DBO4,2009_2013,ice,0.65,False,,,
baseline,DBO4,2009_2013,ice,0.7,False,,,
baseline,DBO4,2009_2013,ice,0.75,False,,,
baseline,DBO4,2009_2013,ice,0.8,False,,,
baseline,DBO4,2009_2013,ice,0.85,False,,,
baseline,DBO4,2009_2013,ice,0.9,False,,,
baseline,DBO4,2009_2013,ice,0.95,False,,,
baseline,DBO4,2012_2016,ice,0.05,True,0.04226475279106858,53.0,53.0
baseline,DBO4,2012_2016,ice,0.1,True,0.09011164274322168,113.0,113.0
baseline,DBO4,2012_2016,ice,0.15,True,0.145933014354067,183.0,183.0
baseline,DBO4,2012_2016,ice,0.2,True,0.20733652312599682,260.0,260.0
baseline,DBO4,2012_2016,ice,0.25,True,0.2711323763955343,340.0,340.0
baseline,DBO4,2012_2016,ice,0.3,True,0.33891547049441784,425.0,425.0
baseline,DBO4,2012_2016,ice,0.35,True,0.41148325358851673,516.0,516.0
baseline,DBO4,2012_2016,ice,0.4,True,0.4904306220095694,615.0,615.0
baseline,DBO4,2012_2016,ice,0.45,True,0.5789473684210527,726.0,726.0
baseline,DBO4,2012_2016,ice,0.5,True,0.6786283891547049,851.0,851.0
baseline,DBO4,2012_2016,ice,0.55,True,0.7870813397129187,987.0,987.0
baseline,DBO4,2012_2016,ice,0.6,True,0.9019138755980861,1131.0,1131.0
baseline,DBO4,2012_2016,ice,0.65,False,,,
baseline,DBO4,2012_2016,ice,0.7,False,,,
baseline,DBO4,2012_2016,ice,0.75,False,,,
baseline,DBO4,2012_2016,ice,0.8,False,,,
baseline,DBO4,2012_2016,ice,0.85,False,,,
baseline,DBO4,2012_2016,ice,0.9,False,,,
baseline,DBO4,2012_2016,ice,0.95,False,,,
baseline,DBO4,2016_2020,ice,0.05,True,0.05342902711323764,67.0,67.0
baseline,DBO4,2016_2020,ice,0.1,True,0.11164274322169059,140.0,140.0
baseline,DBO4,2016_2020,ice,0.15,True,0.1722488038277512,216.0,216.0
baseline,DBO4,2016_2020,ice,0.2,True,0.23763955342902712,298.0,298.0
baseline,DBO4,2016_2020,ice,0.25,True,0.3094098883572568,388.0,388.0
baseline,DBO4,2016_2020,ice,0.3,True,0.386762360446571,485.0,485.0
baseline,DBO4,2016_2020,ice,0.35,True,0.4704944178628389,590.0,590.0
baseline,DBO4,2016_2020,ice,0.4,True,0.5590111642743222,701.0,701.0
baseline,DBO4,2016_2020,ice,0.45,True,0.6539074960127592,820.0,820.0
baseline,DBO4,2016_2020,ice,0.5,True,0.7615629984051037,955.0,955.0
baseline,DBO4,2016_2020,ice,0.55,True,0.8995215311004785,1128.0,1128.0
baseline,DBO4,2016_2020,ice,0.6,False,,,
baseline,DBO4,2016_2020,ice,0.65,False,,,
baseline,DBO4,2016_2020,ice,0.7,False,,,
baseline,DBO4,2016_2020,ice,0.75,False,,,
baseline,DBO4,2016_2020,ice,0.8,False,,,
baseline,DBO4,2016_2020,ice,0.85,False,,,
baseline,DBO4,2016_2020,ice,0.9,False,,,
baseline,DBO4,2016_2020,ice,0.95,False,,,
distance_narrow_10_40,DBO1,1993_1997,ice,0.05,True,0.03821102909248806,88.0,88.0
distance_narrow_10_40,DBO1,1993_1997,ice,0.1,True,0.08380373425966131,193.0,193.0
distance_narrow_10_40,DBO1,1993_1997,ice,0.15,True,0.13330438558402083,307.0,307.0
distance_narrow_10_40,DBO1,1993_1997,ice,0.2,True,0.18671298306556666,430.0,430.0
distance_narrow_10_40,DBO1,1993_1997,ice,0.25,True,0.24142422926617454,556.0,556.0
distance_narrow_10_40,DBO1,1993_1997,ice,0.3,True,0.29700390794615716,684.0,684.0
distance_narrow_10_40,DBO1,1993_1997,ice,0.35,True,0.3538862353452019,815.0,815.0
distance_narrow_10_40,DBO1,1993_1997,ice,0.4,True,0.4120712114633087,949.0,949.0
distance_narrow_10_40,DBO1,1993_1997,ice,0.45,True,0.47242726877985236,1088.0,1088.0
distance_narrow_10_40,DBO1,1993_1997,ice,0.5,True,0.5353886235345202,1233.0,1233.0
distance_narrow_10_40,DBO1,1993_1997,ice,0.55,True,0.6022579244463743,1387.0,1387.0
distance_narrow_10_40,DBO1,1993_1997,ice,0.6,True,0.6699956578376032,1543.0,1543.0
distance_narrow_10_40,DBO1,1993_1997,ice,0.65,True,0.739036039947894,1702.0,1702.0
distance_narrow_10_40,DBO1,1993_1997,ice,0.7,True,0.8106817194963092,1867.0,1867.0
distance_narrow_10_40,DBO1,1993_1997,ice,0.75,True,0.8871037776812852,2043.0,2043.0
distance_narrow_10_40,DBO1,1993_1997,ice,0.8,True,0.9726443768996961,2240.0,2240.0
distance_narrow_10_40,DBO1,1993_1997,ice,0.85,False,,,
distance_narrow_10_40,DBO1,1993_1997,ice,0.9,False,,,
distance_narrow_10_40,DBO1,1993_1997,ice,0.95,False,,,
distance_narrow_10_40,DBO1,2009_2013,ice,0.05,True,0.03300043421623969,76.0,76.0
distance_narrow_10_40,DBO1,2009_2013,ice,0.1,True,0.07207989578810248,166.0,166.0
distance_narrow_10_40,DBO1,2009_2013,ice,0.15,True,0.11550151975683891,266.0,266.0
distance_narrow_10_40,DBO1,2009_2013,ice,0.2,True,0.16326530612244897,376.0,376.0
distance_narrow_10_40,DBO1,2009_2013,ice,0.25,True,0.21406860616587062,493.0,493.0
distance_narrow_10_40,DBO1,2009_2013,ice,0.3,True,0.26660877116804166,614.0,614.0
distance_narrow_10_40,DBO1,2009_2013,ice,0.35,True,0.3200173686495875,737.0,737.0
distance_narrow_10_40,DBO1,2009_2013,ice,0.4,True,0.3755970473295701,865.0,865.0
distance_narrow_10_40,DBO1,2009_2013,ice,0.45,True,0.43378202344767697,999.0,999.0
distance_narrow_10_40,DBO1,2009_2013,ice,0.5,True,0.49587494572297003,1142.0,1142.0
distance_narrow_10_40,DBO1,2009_2013,ice,0.55,True,0.5601389491966999,1290.0,1290.0
distance_narrow_10_40,DBO1,2009_2013,ice,0.6,True,0.6261398176291794,1442.0,1442.0
distance_narrow_10_40,DBO1,2009_2013,ice,0.65,True,0.6947459834997829,1600.0,1600.0
distance_narrow_10_40,DBO1,2009_2013,ice,0.7,True,0.7681285280069474,1769.0,1769.0
distance_narrow_10_40,DBO1,2009_2013,ice,0.75,True,0.8484585323491098,1954.0,1954.0
distance_narrow_10_40,DBO1,2009_2013,ice,0.8,True,0.9431176726009552,2172.0,2172.0
distance_narrow_10_40,DBO1,2009_2013,ice,0.85,False,,,
